rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,wrench,force,x,y,z,torque,x,y,z
1556557119700413063,,106744,,1556557119,700268030,"""optoforce_0""",,,0.0844238075137,-0.0579710144928,-1.96399345336,,1.92767693823,-1.39130434783,170.376432079
1556557119702330192,,106745,,1556557119,702238082,"""optoforce_0""",,,0.0844238075137,-0.0579710144928,-1.96399345336,,1.94174757282,-1.42028985507,170.5400982
1556557119703733065,,106746,,1556557119,703561067,"""optoforce_0""",,,0.0984944420993,-0.0579710144928,-1.96399345336,,1.92767693823,-1.4347826087,170.703764321
1556557119705706677,,106747,,1556557119,705580949,"""optoforce_0""",,,0.0984944420993,-0.0579710144928,-1.80032733224,,1.91360630364,-1.46376811594,170.867430442
1556557119707769775,,106748,,1556557119,707633018,"""optoforce_0""",,,0.0984944420993,-0.0434782608696,-1.80032733224,,1.91360630364,-1.49275362319,170.867430442
1556557119709862494,,106749,,1556557119,709655046,"""optoforce_0""",,,0.0984944420993,-0.0434782608696,-1.80032733224,,1.89953566906,-1.52173913043,171.031096563
1556557119712424484,,106750,,1556557119,712312936,"""optoforce_0""",,,0.0984944420993,-0.0434782608696,-1.80032733224,,1.89953566906,-1.5652173913,171.031096563
1556557119714476405,,106751,,1556557119,714368104,"""optoforce_0""",,,0.0984944420993,-0.0434782608696,-1.80032733224,,1.88546503447,-1.57971014493,171.194762684
1556557119716513264,,106752,,1556557119,716377973,"""optoforce_0""",,,0.0984944420993,-0.0434782608696,-1.80032733224,,1.88546503447,-1.60869565217,171.194762684
1556557119718511117,,106753,,1556557119,718374013,"""optoforce_0""",,,0.0984944420993,-0.0434782608696,-1.80032733224,,1.87139439989,-1.60869565217,171.358428805
1556557119720564821,,106754,,1556557119,720344066,"""optoforce_0""",,,0.112565076685,-0.0434782608696,-1.80032733224,,1.87139439989,-1.63768115942,171.358428805
1556557119722488663,,106755,,1556557119,722309112,"""optoforce_0""",,,0.112565076685,-0.0289855072464,-1.96399345336,,1.87139439989,-1.65217391304,171.358428805
1556557119724452761,,106756,,1556557119,724302053,"""optoforce_0""",,,0.112565076685,-0.0289855072464,-1.80032733224,,1.87139439989,-1.66666666667,171.358428805
1556557119726471085,,106757,,1556557119,726368904,"""optoforce_0""",,,0.112565076685,-0.0144927536232,-1.63666121113,,1.84325313072,-1.66666666667,171.194762684
1556557119728512577,,106758,,1556557119,728396892,"""optoforce_0""",,,0.112565076685,-0.0144927536232,-1.80032733224,,1.84325313072,-1.68115942029,171.194762684
