rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,axes,buttons
1555968741142204761,,30899,,1555968741,142031072,'',"[-0.0, -0.0, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968741262148743,,30900,,1555968741,262058722,'',"[-0.0, -0.0, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968741275249473,,30901,,1555968741,275052162,'',"[-0.0, -0.0, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968741278089763,,30902,,1555968741,278006232,'',"[-0.0, -0.0, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968741286121365,,30903,,1555968741,286033439,'',"[-0.0, -0.0, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968741294118847,,30904,,1555968741,294043693,'',"[-0.0, -0.0, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968741299125690,,30905,,1555968741,299043090,'',"[-0.0, -0.0, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968741302096695,,30906,,1555968741,302005274,'',"[-0.0, 0.01778586581349373, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968741315183656,,30907,,1555968741,315079254,'',"[-0.0, 0.04679451137781143, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968741331176155,,30908,,1555968741,331052869,'',"[-0.0, 0.08409134298563004, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
