rosbagTimestamp,data
1553642426203460784,-0.0
1553642426223824698,-0.0
1553642426243745113,-0.0
1553642426263425965,-0.163666114211
1553642426283647003,-0.163666114211
1553642426303448033,-0.163666114211
1553642426323543907,-0.0
1553642426343812998,-0.0
1553642426363540583,-0.0
1553642426383514877,0.163666114211
1553642426403554396,0.163666114211
1553642426423413338,0.327332228422
1553642426443485063,0.163666114211
1553642426463451075,0.163666114211
1553642426483366073,-0.0
1553642426503433098,-0.327332228422
1553642426523495556,-0.327332228422
1553642426543372378,-0.163666114211
1553642426563548146,-0.163666114211
1553642426583456297,-0.163666114211
1553642426603464860,-0.163666114211
1553642426623521636,0.163666114211
1553642426643609519,-0.0
1553642426663507858,0.327332228422
1553642426683536029,0.327332228422
1553642426703368905,0.163666114211
1553642426723428302,-0.0
1553642426743458802,-0.0
1553642426763495575,-0.0
1553642426783646265,-0.327332228422
1553642426803537417,-0.327332228422
1553642426823756691,-0.163666114211
1553642426843592130,0.163666114211
1553642426863437766,0.327332228422
1553642426883470528,0.163666114211
1553642426903671488,0.163666114211
1553642426923509202,0.163666114211
1553642426943476187,0.163666114211
1553642426963572790,-0.0
1553642426983376341,-0.490998357534
1553642427003498042,-0.490998357534
1553642427023567606,-0.490998357534
1553642427043540327,-0.0
1553642427063602542,-0.0
1553642427083549467,-0.163666114211
1553642427103707529,-0.0
1553642427123430203,0.163666114211
1553642427143749629,-0.0
1553642427163526921,-0.0
1553642427183389260,-0.163666114211
1553642427203514330,-0.327332228422
1553642427223458058,-0.327332228422
1553642427243582598,-0.327332228422
1553642427263551270,-0.327332228422
1553642427283497816,-0.0
1553642427303357087,0.163666114211
1553642427323443257,0.327332228422
1553642427343399024,0.490998357534
1553642427363608623,0.327332228422
1553642427383647848,-0.0
1553642427403517373,-0.0
1553642427423676631,-0.163666114211
1553642427443540600,-0.163666114211
1553642427464021842,-0.327332228422
1553642427483536237,-0.490998357534
1553642427503546229,-0.327332228422
1553642427523517258,-0.163666114211
1553642427543661664,-0.0
1553642427563504918,-0.0
1553642427583582225,-0.0
1553642427603583831,0.163666114211
1553642427623608133,-0.0
1553642427643490803,0.163666114211
1553642427663676438,-0.163666114211
1553642427683758203,-0.490998357534
1553642427703621164,-0.490998357534
1553642427723724932,-0.327332228422
1553642427743573210,-0.327332228422
1553642427763599765,-0.0
1553642427783673857,-0.0
1553642427803673422,0.163666114211
