rosbagTimestamp,data
1553641516394300881,-28.163684845
1553641516414392157,-25.0556163788
1553641516434353816,-23.1907749176
1553641516454460298,-23.1907749176
1553641516474251005,-23.1907749176
1553641516494235219,-21.3259334564
1553641516514347513,-19.4610919952
1553641516534346245,-19.4610919952
1553641516554258582,-19.4610919952
1553641516574631356,-17.5962505341
1553641516594598013,-17.5962505341
1553641516614148586,-17.5962505341
1553641516634205214,-17.5962505341
1553641516654401610,-33.7582092285
1553641516674061250,-51.163394928
1553641516694273337,-58.0011520386
1553641516714318770,-60.4876022339
1553641516734103761,-60.4876022339
1553641516754172745,-60.4876022339
1553641516774196497,-60.4876022339
1553641516794262843,-51.7850112915
1553641516814180464,-46.8121032715
1553641516834182381,-44.3256454468
1553641516854214047,-44.3256454468
1553641516874180578,-44.3256454468
1553641516894182728,-44.3256454468
1553641516914157034,-42.4608039856
1553641516934183073,-40.5959625244
1553641516954296627,-40.5959625244
1553641516974186307,-38.7311210632
1553641516994172027,-36.8662796021
1553641517014229528,-36.8662796021
1553641517034127381,-36.8662796021
1553641517054281327,-35.0014381409
1553641517074305021,-35.0014381409
1553641517094267637,-35.0014381409
1553641517114466690,-35.0014381409
1553641517134428512,-35.0014381409
1553641517154355242,-35.0014381409
1553641517174337397,-35.0014381409
1553641517194378891,-35.0014381409
1553641517214281782,-35.0014381409
1553641517234205768,-35.0014381409
1553641517254342034,-35.0014381409
1553641517274229425,-35.0014381409
1553641517294208404,-35.0014381409
1553641517314155407,-35.0014381409
1553641517334335937,-35.0014381409
1553641517354138526,-35.0014381409
1553641517374244394,-35.0014381409
1553641517394253292,-35.0014381409
1553641517414350000,-35.0014381409
1553641517434137238,-35.0014381409
1553641517454402930,-35.0014381409
1553641517474307048,-35.0014381409
1553641517494328181,-35.0014381409
1553641517514339538,-35.0014381409
1553641517534390788,-35.0014381409
1553641517554337565,-35.0014381409
1553641517574126112,-35.0014381409
1553641517594259094,-35.0014381409
1553641517614100604,-35.0014381409
1553641517634305155,-35.0014381409
1553641517654367378,-35.0014381409
1553641517674137337,-35.0014381409
1553641517694292735,-35.0014381409
1553641517714340517,-35.0014381409
1553641517734369912,-35.0014381409
1553641517754378844,-35.0014381409
1553641517774171619,-35.0014381409
1553641517794213712,-35.0014381409
1553641517814264382,-35.0014381409
1553641517834198674,-35.0014381409
1553641517854370930,-35.0014381409
1553641517874517261,-35.0014381409
1553641517894112030,-35.0014381409
1553641517914495141,-35.0014381409
1553641517934190814,-35.0014381409
1553641517954407887,-35.0014381409
1553641517974238755,-35.0014381409
1553641517994152673,-35.0014381409
1553641518014231142,-35.0014381409
1553641518034174040,-35.0014381409
1553641518054721365,-35.0014381409
1553641518074292203,-35.0014381409
1553641518094372241,-30.0285263062
1553641518114134803,-27.5420703888
1553641518134372129,-27.5420703888
1553641518154515759,-25.6772289276
1553641518174475977,-25.6772289276
1553641518194313048,-25.6772289276
1553641518214172443,-25.6772289276
1553641518234144016,-25.6772289276
1553641518254370125,-25.6772289276
1553641518274472557,-25.6772289276
1553641518294348822,-25.6772289276
1553641518314236723,-25.6772289276
1553641518334265852,-25.6772289276
1553641518354276802,-25.6772289276
1553641518374253109,-25.6772289276
1553641518394208032,-25.6772289276
1553641518414289762,-25.6772289276
1553641518434183640,-25.6772289276
1553641518454272729,-25.6772289276
1553641518474320826,-25.6772289276
1553641518494199868,-25.6772289276
1553641518514206140,-25.6772289276
1553641518534266777,-25.6772289276
1553641518554214961,-25.6772289276
1553641518574305538,-25.6772289276
1553641518594323742,-25.6772289276
1553641518614185899,-25.6772289276
1553641518634184462,-25.6772289276
1553641518654406221,-25.6772289276
1553641518674082260,-25.6772289276
1553641518694217060,-25.6772289276
1553641518714335333,-25.6772289276
1553641518734345636,-25.6772289276
1553641518754237714,-25.6772289276
1553641518774185226,-25.6772289276
1553641518794149597,-25.6772289276
1553641518814475512,-25.6772289276
1553641518834350272,-25.6772289276
1553641518854445175,-25.6772289276
1553641518874365810,-25.6772289276
1553641518894249780,-25.6772289276
1553641518914407474,-25.6772289276
1553641518934251430,-25.6772289276
1553641518954346631,-25.6772289276
1553641518974209618,-25.6772289276
1553641518994427830,-25.6772289276
1553641519014259754,-25.6772289276
1553641519034218669,-25.6772289276
1553641519054374488,-25.6772289276
1553641519074170670,-25.6772289276
1553641519094411096,-25.6772289276
1553641519114155457,-25.6772289276
1553641519134188752,-25.6772289276
1553641519154634968,-25.6772289276
1553641519174388784,-25.6772289276
1553641519194259032,-25.6772289276
1553641519214092516,-25.6772289276
1553641519234127962,-23.8123874664
1553641519254220681,-23.8123874664
1553641519274204704,-23.8123874664
1553641519294457813,-23.8123874664
1553641519314264821,-21.9475460052
1553641519334276080,-16.3530216217
1553641519354385762,0.0
1553641519374083471,0.0
1553641519394179151,0.0
1553641519417586766,0.0
1553641519435484592,0.0
1553641519455103364,0.0
1553641519474517324,0.0
1553641519494605746,0.0
1553641519514550290,0.0
1553641519534296183,0.0
1553641519554505665,0.0
1553641519574303658,0.0
