rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,axes,buttons
1553467260699144441,,1,,1553467260,699079074,'',"[0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553467260702188687,,2,,1553467260,702121366,'',"[0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553467260707189431,,3,,1553467260,707103601,'',"[0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553467260718226166,,4,,1553467260,718078923,'',"[0.0, -0.013706022873520851, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553467263758229607,,5,,1553467263,758090084,'',"[0.0, -0.001273746252991259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553467268062218470,,6,,1553467268,62082811,'',"[0.0, -0.0178501158952713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553467268254185521,,7,,1553467268,254085481,'',"[0.0, -0.0344264842569828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553467268262179460,,8,,1553467268,262106987,'',"[0.0, -0.08001150190830231, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553467268270187475,,9,,1553467268,270121870,'',"[0.0, -0.09658786654472351, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553467268350210570,,10,,1553467268,350108869,'',"[-0.0405944362282753, -0.11316423863172531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553467268358205433,,11,,1553467268,358102737,'',"[-0.0, -0.11316423863172531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553467268366335985,,12,,1553467268,366239301,'',"[-0.0, -0.1297406107187271, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
