rosbagTimestamp,data
1553642353421935895,0.0
1553642353431985064,0.0
1553642353441762725,0.0
1553642353451916224,0.0
1553642353461869889,0.0
1553642353471907274,0.0
1553642353481993853,0.0
1553642353491994381,0.0
1553642353501909078,0.0
1553642353511881428,0.0
1553642353521862962,0.0
1553642353531941636,0.0
1553642353541817111,0.0
1553642353552145306,0.0
1553642353563517380,0.0
1553642353573923280,0.0
1553642353583908469,0.0
1553642353592836043,0.0
1553642353602207216,0.0
1553642353612057055,0.0
1553642353621878743,0.0
1553642353631780157,0.0
1553642353642052078,0.0
1553642353651887661,0.0
1553642353661801369,0.0
1553642353671933157,0.0
1553642353681770227,0.0
1553642353691910945,0.0
1553642353701779088,0.0
1553642353712060725,0.0
1553642353721734884,0.0
1553642353731875127,0.0
1553642353741802820,0.0
1553642353751893763,0.0
1553642353761690070,0.0
1553642353771900855,0.0
1553642353781799595,0.0
1553642353792026726,0.0
1553642353801750465,0.0
1553642353811983137,0.0
1553642353821747946,0.0
1553642353831870907,0.0
1553642353841781629,0.0
1553642353852028473,0.0
1553642353861928705,0.0
1553642353871984965,0.0
1553642353881764651,0.0
1553642353892019278,0.0
1553642353901868819,0.0
1553642353912069831,0.0
1553642353921855361,0.0
1553642353931974494,0.0
1553642353941973356,0.0
1553642353951995988,0.0
1553642353961802481,0.0
1553642353972194033,0.0
1553642353981920181,0.0
1553642353991879942,0.0
1553642354001655530,0.0
1553642354013863527,0.0
1553642354023763222,0.0
1553642354032758210,0.0
1553642354042307625,0.0
1553642354052181745,0.0
1553642354061829983,0.0
1553642354071897682,0.0
1553642354081832164,0.0
1553642354092048411,0.0
1553642354101880691,0.0
1553642354112068561,0.0
1553642354121772910,0.0
1553642354132138527,0.0
1553642354141822268,0.0
1553642354151850163,0.0
1553642354161682356,0.0
1553642354171890173,0.0
1553642354181929315,0.0
1553642354191989717,0.0
1553642354201803809,0.0
1553642354211832369,0.0
1553642354221795078,0.0
1553642354232003249,0.0
1553642354241771127,0.0
1553642354251862981,0.0
1553642354261915731,0.0
1553642354271824378,0.0
1553642354281667072,0.0
1553642354292000151,0.0
1553642354301875862,0.0
1553642354311924186,0.0
1553642354321810323,0.0
1553642354331965322,0.0
1553642354341944584,0.0
1553642354352017386,0.0
1553642354361996840,0.0
1553642354371856979,0.0
1553642354381844838,0.0
1553642354392028966,0.0
1553642354401678046,0.0
1553642354411938313,0.0
1553642354421725459,0.0
1553642354431945004,0.0
1553642354441736535,0.0
1553642354451921697,0.0
1553642354461784630,0.0
1553642354471987728,0.0
1553642354481801743,0.0
1553642354492059383,0.0
1553642354501894034,0.0
1553642354512065344,0.0
1553642354521660522,0.0
1553642354532045237,0.0
1553642354541728420,0.0
1553642354552004040,0.0
1553642354561795971,0.0
1553642354571947972,0.0
1553642354581811688,0.0
1553642354591893533,0.0
1553642354601735715,0.0
1553642354611982735,0.0
1553642354621743177,0.0
1553642354631999408,0.0
1553642354641802038,0.0
1553642354651936157,0.0
1553642354661786047,0.0
1553642354672149442,0.0
1553642354681783969,0.0
1553642354691871096,0.0
1553642354701714360,0.0
1553642354711860718,0.0
1553642354721774253,0.0
1553642354731960861,0.0
1553642354741729844,0.0
1553642354751826712,0.0
1553642354761602476,0.0
1553642354771914732,0.0
1553642354781754672,0.0
1553642354791905010,0.0
1553642354801640514,0.0
1553642354811959430,0.0
1553642354821702204,0.0
1553642354831918955,0.0
1553642354841727114,0.0
1553642354851872019,0.0
1553642354861844929,0.0
1553642354871923434,0.0
1553642354881893395,0.0
1553642354891972486,0.0
1553642354901814818,0.0
1553642354912025679,0.0
1553642354921861833,0.0
1553642354931945603,0.0
1553642354941769212,0.0
1553642354951951748,0.0
1553642354961818890,0.0
1553642354971927670,0.0
1553642354981816856,0.0
1553642354991785960,0.0
1553642355001658623,0.0
1553642355011796835,0.0
