rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,wrench,force,x,y,z,torque,x,y,z
1553642297189055657,,430,,1553642297,188934087,"""optoforce_0""",,,0.0,0.0144927536232,-0.163666121113,,0.0140706345856,0.0289855072464,0.0
1553642297191721243,,431,,1553642297,191620111,"""optoforce_0""",,,0.0,0.0144927536232,-0.163666121113,,0.0140706345856,0.0144927536232,0.0
1553642297193880720,,432,,1553642297,193696975,"""optoforce_0""",,,0.0,0.0144927536232,-0.163666121113,,0.0,0.0289855072464,0.0
1553642297195877323,,433,,1553642297,195724964,"""optoforce_0""",,,0.0,0.0144927536232,-0.163666121113,,0.0,0.0289855072464,0.0
1553642297197929621,,434,,1553642297,197745084,"""optoforce_0""",,,0.0,0.0144927536232,-0.327332242226,,0.0140706345856,0.0289855072464,0.0
1553642297199850451,,435,,1553642297,199702024,"""optoforce_0""",,,0.0,0.0,-0.327332242226,,0.0281412691712,0.0289855072464,0.0
1553642297201849360,,436,,1553642297,201694011,"""optoforce_0""",,,0.0,0.0144927536232,-0.327332242226,,0.0422119037569,0.0434782608696,0.0
1553642297203861825,,437,,1553642297,203701019,"""optoforce_0""",,,0.0,0.0144927536232,-0.327332242226,,0.0422119037569,0.0434782608696,0.0
1553642297205023793,,438,,1553642297,204933881,"""optoforce_0""",,,0.0,0.0,-0.327332242226,,0.0422119037569,0.0289855072464,0.0
1553642297207160904,,439,,1553642297,206990957,"""optoforce_0""",,,0.0,0.0144927536232,-0.327332242226,,0.0422119037569,0.0289855072464,0.0
1553642297209808169,,440,,1553642297,209656953,"""optoforce_0""",,,0.0,0.0144927536232,-0.327332242226,,0.0422119037569,0.0289855072464,0.0
1553642297211825751,,441,,1553642297,211666107,"""optoforce_0""",,,0.0,0.0144927536232,-0.163666121113,,0.0422119037569,0.0289855072464,0.0
1553642297214081251,,442,,1553642297,213759899,"""optoforce_0""",,,0.0,0.0144927536232,-0.163666121113,,0.0281412691712,0.0434782608696,0.0
1553642297215933554,,443,,1553642297,215735912,"""optoforce_0""",,,0.0,0.0144927536232,-0.163666121113,,0.0281412691712,0.0289855072464,0.0
1553642297217854100,,444,,1553642297,217691898,"""optoforce_0""",,,0.0,0.0144927536232,-0.163666121113,,0.0281412691712,0.0144927536232,0.0
1553642297219907326,,445,,1553642297,219750881,"""optoforce_0""",,,0.0,0.0144927536232,-0.163666121113,,0.0281412691712,0.0289855072464,-0.163666121113
1553642297221874215,,446,,1553642297,221740961,"""optoforce_0""",,,0.0,0.0144927536232,-0.327332242226,,0.0422119037569,0.0,0.0
1553642297223070071,,447,,1553642297,222954034,"""optoforce_0""",,,0.0,0.0144927536232,-0.163666121113,,0.0422119037569,0.0,0.0
1553642297225095608,,448,,1553642297,224946975,"""optoforce_0""",,,0.0,0.0144927536232,-0.163666121113,,0.0281412691712,0.0144927536232,-0.163666121113
1553642297227893452,,449,,1553642297,227705001,"""optoforce_0""",,,0.0,0.0144927536232,0.0,,0.0281412691712,0.0144927536232,-0.163666121113
1553642297229822723,,450,,1553642297,229691028,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0281412691712,0.0144927536232,-0.163666121113
1553642297231905546,,451,,1553642297,231725931,"""optoforce_0""",,,0.0,0.0144927536232,-0.327332242226,,0.0281412691712,0.0,0.0
1553642297233835462,,452,,1553642297,233705043,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0422119037569,0.0144927536232,0.0
1553642297235806361,,453,,1553642297,235707998,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0281412691712,0.0,0.0
1553642297237869522,,454,,1553642297,237723112,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0422119037569,0.0,0.0
1553642297239918482,,455,,1553642297,239713907,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0281412691712,0.0,0.0
1553642297241089957,,456,,1553642297,240983963,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0422119037569,-0.0144927536232,0.0
1553642297243157198,,457,,1553642297,242995023,"""optoforce_0""",,,0.0,0.0,0.0,,0.0422119037569,0.0,0.0
1553642297245831454,,458,,1553642297,245675086,"""optoforce_0""",,,0.0,0.0144927536232,0.0,,0.0422119037569,0.0144927536232,0.0
1553642297247845839,,459,,1553642297,247694015,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0422119037569,0.0,0.0
1553642297249939978,,460,,1553642297,249686956,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0281412691712,-0.0144927536232,0.0
1553642297251993446,,461,,1553642297,251775979,"""optoforce_0""",,,0.0,0.0,-0.327332242226,,0.0281412691712,-0.0144927536232,0.0
1553642297254074269,,462,,1553642297,253818035,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0140706345856,0.0,-0.163666121113
1553642297255924517,,463,,1553642297,255784034,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0140706345856,0.0,-0.163666121113
1553642297257941922,,464,,1553642297,257767915,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0140706345856,-0.0144927536232,-0.163666121113
1553642297259900003,,465,,1553642297,259761095,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0140706345856,0.0,-0.163666121113
1553642297261990250,,466,,1553642297,261804103,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0140706345856,0.0,-0.163666121113
1553642297263104796,,467,,1553642297,262991905,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0,0.0,-0.163666121113
1553642297265103899,,468,,1553642297,264975070,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0,0.0,-0.163666121113
1553642297267072943,,469,,1553642297,266969919,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,-0.0140706345856,0.0,-0.163666121113
1553642297269146394,,470,,1553642297,269001007,"""optoforce_0""",,,0.0,0.0144927536232,-0.163666121113,,0.0,0.0144927536232,-0.163666121113
1553642297271852753,,471,,1553642297,271753072,"""optoforce_0""",,,0.0,0.0,0.0,,0.0,0.0,-0.163666121113
1553642297273932101,,472,,1553642297,273838996,"""optoforce_0""",,,0.0,0.0144927536232,-0.163666121113,,0.0,0.0,-0.163666121113
1553642297275914359,,473,,1553642297,275819063,"""optoforce_0""",,,0.0,0.0144927536232,-0.163666121113,,0.0140706345856,0.0,-0.163666121113
1553642297277907322,,474,,1553642297,277802944,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0,-0.0144927536232,-0.163666121113
1553642297279938678,,475,,1553642297,279798984,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0,-0.0144927536232,-0.163666121113
1553642297281854326,,476,,1553642297,281752109,"""optoforce_0""",,,0.0,0.0,-0.163666121113,,0.0140706345856,-0.0144927536232,-0.163666121113
1553642297283868315,,477,,1553642297,283759117,"""optoforce_0""",,,0.0,0.0144927536232,-0.163666121113,,0.0140706345856,0.0,-0.163666121113
1553642297285088216,,478,,1553642297,284991979,"""optoforce_0""",,,0.0,0.0144927536232,-0.163666121113,,0.0140706345856,0.0,-0.163666121113
1553642297287156511,,479,,1553642297,287009954,"""optoforce_0""",,,0.0,0.0144927536232,-0.163666121113,,0.0140706345856,0.0,-0.163666121113
1553642297289962443,,480,,1553642297,289782047,"""optoforce_0""",,,0.0,0.0144927536232,-0.327332242226,,0.0140706345856,0.0,-0.163666121113
1553642297291950022,,481,,1553642297,291790962,"""optoforce_0""",,,0.0,0.0,-0.327332242226,,0.0140706345856,0.0,-0.163666121113
1553642297293921151,,482,,1553642297,293770074,"""optoforce_0""",,,0.0,0.0144927536232,-0.327332242226,,0.0140706345856,0.0,-0.163666121113
1553642297295975700,,483,,1553642297,295757055,"""optoforce_0""",,,0.0,0.0,-0.490998363339,,0.0,0.0,-0.163666121113
