rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,axes,buttons
1553641627215096648,,10522,,1553641627,214928887,'',"[0.05961228534579277, -0.0, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627223175586,,10523,,1553641627,222965785,'',"[0.05961228534579277, -0.0054178386926651, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627227988752,,10524,,1553641627,227887823,'',"[0.05961228534579277, -0.021994207054376602, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627230932505,,10525,,1553641627,230841842,'',"[0.05961228534579277, -0.042714670300483704, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627239041175,,10526,,1553641627,238890140,'',"[0.05961228534579277, -0.059291038662195206, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627252023938,,10527,,1553641627,251888710,'',"[0.05961228534579277, -0.08415558934211731, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627259974863,,10528,,1553641627,259866915,'',"[0.05961228534579277, -0.10073196142911911, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627340006725,,10529,,1553641627,339897456,'',"[0.05961228534579277, -0.11730833351612091, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627367029869,,10530,,1553641627,366894460,'',"[0.05961228534579277, -0.13388469815254211, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627444013101,,10531,,1553641627,443899002,'',"[0.05961228534579277, -0.1504610776901245, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627446921438,,10532,,1553641627,446861728,'',"[0.05961228534579277, -0.16703744232654572, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627454926140,,10533,,1553641627,454852014,'',"[0.05961228534579277, -0.22091063857078552, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627462984331,,10534,,1553641627,462864897,'',"[0.05961228534579277, -0.29136019945144653, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627470994227,,10535,,1553641627,470869442,'',"[0.05961228534579277, -0.35352158546447754, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627484020316,,10536,,1553641627,483912952,'',"[0.05961228534579277, -0.41982707381248474, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627494942780,,10537,,1553641627,494805568,'',"[0.05961228534579277, -0.46955618262290955, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627503055862,,10538,,1553641627,502897805,'',"[0.05961228534579277, -0.49027663469314575, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627507983580,,10539,,1553641627,507889920,'',"[0.05961228534579277, -0.5068529844284058, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627556015555,,10540,,1553641627,555888057,'',"[0.05961228534579277, -0.44469162821769714, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627559191252,,10541,,1553641627,559048160,'',"[0.05961228534579277, -0.43225935101509094, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627563995028,,10542,,1553641627,563825529,'',"[0.05961228534579277, -0.41982707381248474, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627566961457,,10543,,1553641627,566876107,'',"[0.05961228534579277, -0.35352158546447754, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627574901891,,10544,,1553641627,574834986,'',"[0.05961228534579277, -0.2996484041213989, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627587977871,,10545,,1553641627,587836120,'',"[0.05961228534579277, -0.24163110554218292, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627595911235,,10546,,1553641627,595831585,'',"[0.05961228534579277, -0.22505472600460052, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627598929503,,10547,,1553641627,598852964,'',"[0.05961228534579277, -0.20847836136817932, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627607306711,,10548,,1553641627,607152384,'',"[0.05961228534579277, -0.18775789439678192, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627612056736,,10549,,1553641627,611915532,'',"[0.05961228534579277, -0.17118152976036072, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627614998769,,10550,,1553641627,614810975,'',"[0.05961228534579277, -0.15874925255775452, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627659998171,,10551,,1553641627,659861575,'',"[0.05961228534579277, -0.14631697535514832, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627695035733,,10552,,1553641627,694886808,'',"[0.05961228534579277, -0.1297406107187271, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627702959592,,10553,,1553641627,702866392,'',"[0.05961228534579277, -0.11730833351612091, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627710966264,,10554,,1553641627,710850281,'',"[0.05961228534579277, -0.059291038662195206, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627727257894,,10555,,1553641627,727118503,'',"[0.05961228534579277, -0.042714670300483704, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627732032865,,10556,,1553641627,731925449,'',"[0.05961228534579277, -0.030282393097877502, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627807037720,,10557,,1553641627,806868195,'',"[0.05961228534579277, -0.08829968422651291, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627814893699,,10558,,1553641627,814828775,'',"[0.05961228534579277, -0.10487605631351471, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627839032151,,10559,,1553641627,838889612,'',"[0.05961228534579277, -0.12145242094993591, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627870928130,,10560,,1553641627,870830727,'',"[0.05961228534579277, -0.17118152976036072, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627878944886,,10561,,1553641627,878848664,'',"[0.05961228534579277, -0.19190199673175812, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627884175361,,10562,,1553641627,884046640,'',"[0.05961228534579277, -0.20847836136817932, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627887201819,,10563,,1553641627,887043573,'',"[0.05961228534579277, -0.22919882833957672, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627899911730,,10564,,1553641627,899841771,'',"[0.05961228534579277, -0.27892792224884033, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553641627907980924,,10565,,1553641627,907894318,'',"[0.05961228534579277, -0.29550430178642273, 0.04399966076016426, -0.040273189544677734, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
