rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,-,level,name,message,hardware_id,values,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value
1553641476744327294,,387,,1553641476,744203048,'',,0,"""joy_node","""OK""","""none""",,"""topic""","""/joy""","""device""","""/dev/input/js0""","""device name""",'',"""dead zone""","""0.05""","""autorepeat rate (Hz)""","""0""","""coalesce interval (s)""","""0.001""","""recent joystick event rate (Hz)""","""0.591321""","""recent publication rate (Hz)""","""0.591321""","""subscribers""","""2""","""default trig val""","""False""","""sticky buttons""","""False"""
1553641477893940319,,388,,1553641477,893838273,'',,0,"""joy_node","""OK""","""none""",,"""topic""","""/joy""","""device""","""/dev/input/js0""","""device name""",'',"""dead zone""","""0.05""","""autorepeat rate (Hz)""","""0""","""coalesce interval (s)""","""0.001""","""recent joystick event rate (Hz)""","""11.308""","""recent publication rate (Hz)""","""10.4382""","""subscribers""","""2""","""default trig val""","""False""","""sticky buttons""","""False"""
1553641478894137730,,389,,1553641478,893958544,'',,0,"""joy_node","""OK""","""none""",,"""topic""","""/joy""","""device""","""/dev/input/js0""","""device name""",'',"""dead zone""","""0.05""","""autorepeat rate (Hz)""","""0""","""coalesce interval (s)""","""0.001""","""recent joystick event rate (Hz)""","""28.9961""","""recent publication rate (Hz)""","""28.9961""","""subscribers""","""2""","""default trig val""","""False""","""sticky buttons""","""False"""
1553641479895003994,,390,,1553641479,894907367,'',,0,"""joy_node","""OK""","""none""",,"""topic""","""/joy""","""device""","""/dev/input/js0""","""device name""",'',"""dead zone""","""0.05""","""autorepeat rate (Hz)""","""0""","""coalesce interval (s)""","""0.001""","""recent joystick event rate (Hz)""","""21.9791""","""recent publication rate (Hz)""","""21.9791""","""subscribers""","""2""","""default trig val""","""False""","""sticky buttons""","""False"""
1553641480909871650,,391,,1553641480,909809864,'',,0,"""joy_node","""OK""","""none""",,"""topic""","""/joy""","""device""","""/dev/input/js0""","""device name""",'',"""dead zone""","""0.05""","""autorepeat rate (Hz)""","""0""","""coalesce interval (s)""","""0.001""","""recent joystick event rate (Hz)""","""13.7944""","""recent publication rate (Hz)""","""12.8091""","""subscribers""","""2""","""default trig val""","""False""","""sticky buttons""","""False"""
1553641481934017304,,392,,1553641481,933883039,'',,0,"""joy_node","""OK""","""none""",,"""topic""","""/joy""","""device""","""/dev/input/js0""","""device name""",'',"""dead zone""","""0.05""","""autorepeat rate (Hz)""","""0""","""coalesce interval (s)""","""0.001""","""recent joystick event rate (Hz)""","""1.95299""","""recent publication rate (Hz)""","""1.95299""","""subscribers""","""2""","""default trig val""","""False""","""sticky buttons""","""False"""
1553641482934997857,,393,,1553641482,934908354,'',,0,"""joy_node","""OK""","""none""",,"""topic""","""/joy""","""device""","""/dev/input/js0""","""device name""",'',"""dead zone""","""0.05""","""autorepeat rate (Hz)""","""0""","""coalesce interval (s)""","""0.001""","""recent joystick event rate (Hz)""","""7.99183""","""recent publication rate (Hz)""","""8.99081""","""subscribers""","""2""","""default trig val""","""False""","""sticky buttons""","""False"""
1553641483942008877,,394,,1553641483,941896169,'',,0,"""joy_node","""OK""","""none""",,"""topic""","""/joy""","""device""","""/dev/input/js0""","""device name""",'',"""dead zone""","""0.05""","""autorepeat rate (Hz)""","""0""","""coalesce interval (s)""","""0.001""","""recent joystick event rate (Hz)""","""41.7084""","""recent publication rate (Hz)""","""40.7153""","""subscribers""","""2""","""default trig val""","""False""","""sticky buttons""","""False"""
1553641485093924004,,395,,1553641485,93836466,'',,0,"""joy_node","""OK""","""none""",,"""topic""","""/joy""","""device""","""/dev/input/js0""","""device name""",'',"""dead zone""","""0.05""","""autorepeat rate (Hz)""","""0""","""coalesce interval (s)""","""0.001""","""recent joystick event rate (Hz)""","""32.9879""","""recent publication rate (Hz)""","""30.3835""","""subscribers""","""2""","""default trig val""","""False""","""sticky buttons""","""False"""
1553641486600100968,,396,,1553641486,599964894,'',,0,"""joy_node","""OK""","""none""",,"""topic""","""/joy""","""device""","""/dev/input/js0""","""device name""",'',"""dead zone""","""0.05""","""autorepeat rate (Hz)""","""0""","""coalesce interval (s)""","""0.001""","""recent joystick event rate (Hz)""","""14.6072""","""recent publication rate (Hz)""","""14.6072""","""subscribers""","""2""","""default trig val""","""False""","""sticky buttons""","""False"""
