rosbagTimestamp,data
1555968916563082749,-0.163666114211
1555968916582947883,-0.327332228422
1555968916603027365,-0.490998357534
1555968916623402989,-0.327332228422
1555968916643048520,-0.490998357534
1555968916663137827,-0.327332228422
1555968916683028555,-0.327332228422
1555968916702853135,-0.327332228422
1555968916723161599,-0.654664456844
1555968916743025550,-0.490998357534
1555968916763131010,-0.654664456844
1555968916782885230,-0.327332228422
1555968916803143571,-0.327332228422
1555968916823128022,-0.490998357534
1555968916842797458,-0.654664456844
1555968916863128697,-0.327332228422
1555968916882820447,-0.654664456844
1555968916902920549,-0.327332228422
1555968916922934812,-0.490998357534
1555968916942812257,-0.490998357534
1555968916962860980,-0.327332228422
1555968916983030585,-0.490998357534
1555968917002824529,-0.490998357534
1555968917022922525,-0.490998357534
1555968917042804180,-0.654664456844
1555968917063002541,-0.654664456844
1555968917083040225,-0.490998357534
1555968917102900160,-0.490998357534
1555968917123161015,-0.654664456844
1555968917143074837,-0.818330585957
1555968917162966434,-0.818330585957
1555968917182866042,-0.818330585957
1555968917203126331,-0.654664456844
1555968917223007879,-0.654664456844
1555968917242898088,-0.490998357534
1555968917262899601,-0.654664456844
1555968917283017009,-0.654664456844
1555968917302923053,-0.818330585957
1555968917322939252,-0.654664456844
1555968917343060677,-0.490998357534
1555968917363000464,-0.818330585957
1555968917382998758,-0.818330585957
1555968917402872285,-0.490998357534
1555968917422811097,-0.490998357534
1555968917442880249,-0.654664456844
1555968917462959907,-0.490998357534
1555968917483412835,-0.654664456844
1555968917502970163,-0.818330585957
1555968917523012040,-0.654664456844
1555968917543116663,-0.654664456844
1555968917562897890,-0.490998357534
1555968917582973838,-0.654664456844
1555968917602966690,-0.654664456844
1555968917622916010,-0.654664456844
1555968917643096679,-0.818330585957
1555968917662911575,-0.654664456844
1555968917682982244,-0.654664456844
1555968917703148939,-0.654664456844
1555968917722855456,-0.654664456844
1555968917742919799,-0.654664456844
1555968917763047291,-0.490998357534
1555968917783239759,-0.654664456844
1555968917802990720,-0.654664456844
1555968917823021069,-0.327332228422
1555968917842781551,-0.490998357534
1555968917862998540,-0.163666114211
1555968917883221075,-0.327332228422
1555968917903089538,-0.490998357534
1555968917922956861,-0.327332228422
1555968917942952374,-0.490998357534
1555968917962921358,-0.490998357534
1555968917983108050,-0.327332228422
1555968918002976840,-0.163666114211
1555968918023000393,-0.327332228422
1555968918042900574,-0.327332228422
1555968918062893641,-0.490998357534
1555968918082849745,-0.654664456844
1555968918103061309,-0.654664456844
1555968918122995313,-0.818330585957
1555968918143085527,-0.818330585957
1555968918163160084,-0.654664456844
1555968918183344704,-0.654664456844
1555968918203261121,-0.818330585957
1555968918223066423,-0.654664456844
1555968918242924396,-0.654664456844
1555968918263231364,-0.654664456844
1555968918283206095,-0.490998357534
1555968918303059793,-0.490998357534
1555968918323050437,-0.654664456844
1555968918343355851,-0.490998357534
1555968918363417562,-0.490998357534
1555968918383134959,-0.490998357534
1555968918402983994,-0.818330585957
1555968918424362481,-0.818330585957
1555968918443164390,-0.818330585957
1555968918463268762,-0.654664456844
1555968918483076280,-0.818330585957
1555968918503047330,-0.981996715069
1555968918523450125,-0.981996715069
1555968918543135790,-0.818330585957
1555968918563071445,-0.981996715069
1555968918583029113,-0.818330585957
1555968918603155241,-0.654664456844
1555968918623056669,-0.490998357534
1555968918643212490,-0.818330585957
1555968918663047395,-0.654664456844
1555968918683154310,-0.654664456844
1555968918703059898,-0.654664456844
1555968918722780747,-0.654664456844
1555968918742962788,-0.654664456844
1555968918762945591,-0.818330585957
1555968918783125838,-0.654664456844
1555968918803117954,-0.490998357534
1555968918823205863,-0.490998357534
1555968918842929542,-0.327332228422
1555968918863148918,-0.490998357534
1555968918882924508,-0.490998357534
1555968918903391099,-0.654664456844
1555968918922976993,-0.490998357534
1555968918943139138,-0.327332228422
1555968918962903464,-0.163666114211
1555968918983159576,-0.327332228422
1555968919002844862,-0.327332228422
1555968919023338122,-0.490998357534
1555968919043028642,-0.490998357534
1555968919063098775,-0.490998357534
1555968919082940465,-0.654664456844
1555968919103189334,-0.654664456844
1555968919123187534,-0.327332228422
1555968919143188020,-0.327332228422
1555968919163230523,-0.327332228422
1555968919183183479,-0.327332228422
1555968919203189120,-0.490998357534
1555968919223056228,-0.327332228422
1555968919243053142,-0.654664456844
1555968919262887613,-0.490998357534
1555968919283023573,-0.490998357534
1555968919302878854,-0.654664456844
1555968919323243760,-0.490998357534
1555968919343222723,-0.490998357534
1555968919364076515,-0.490998357534
1555968919383372033,-0.654664456844
1555968919402875376,-0.490998357534
1555968919422974520,-0.490998357534
1555968919442985588,-0.654664456844
1555968919463059870,-0.163666114211
1555968919483044448,-0.490998357534
1555968919503067658,-0.327332228422
1555968919523007311,-0.654664456844
1555968919542924014,-0.327332228422
1555968919562935085,-0.327332228422
1555968919582944517,-0.327332228422
1555968919602785051,-0.327332228422
1555968919623037714,-0.163666114211
1555968919642932933,-0.163666114211
1555968919662853944,-0.163666114211
1555968919682849791,-0.327332228422
1555968919703004522,-0.490998357534
1555968919722980853,-0.327332228422
1555968919743024617,-0.327332228422
1555968919762834987,-0.0
1555968919782821565,-0.327332228422
1555968919802942985,-0.490998357534
1555968919822968728,-0.327332228422
1555968919842837168,-0.327332228422
1555968919863171693,-0.163666114211
1555968919882994141,-0.0
1555968919903159589,-0.163666114211
1555968919922849413,-0.163666114211
1555968919943114774,-0.163666114211
1555968919962985110,-0.163666114211
1555968919982847758,-0.163666114211
1555968920002876892,-0.327332228422
1555968920022964404,-0.327332228422
1555968920042993916,-0.327332228422
1555968920062962000,-0.490998357534
1555968920082871265,-0.490998357534
1555968920102971756,-0.490998357534
1555968920122925077,-0.490998357534
1555968920142903190,-0.654664456844
1555968920162994358,-0.490998357534
1555968920182875954,-0.327332228422
1555968920202967133,-0.163666114211
1555968920223051588,-0.0
1555968920242879274,-0.163666114211
1555968920262941257,-0.490998357534
1555968920282921059,-0.327332228422
1555968920302901979,-0.0
1555968920322811403,-0.0
1555968920342939728,-0.163666114211
1555968920363073261,-0.163666114211
1555968920382981271,-0.163666114211
1555968920402965515,-0.327332228422
1555968920422816175,-0.327332228422
1555968920442926569,-0.490998357534
1555968920462993996,-0.327332228422
1555968920482848855,-0.163666114211
1555968920503171548,-0.490998357534
1555968920522933928,-0.490998357534
1555968920543080216,-0.490998357534
1555968920562868508,-0.327332228422
1555968920582957548,-0.327332228422
1555968920602937881,-0.490998357534
1555968920623073453,-0.163666114211
1555968920642887693,-0.163666114211
1555968920663040592,-0.327332228422
1555968920683008835,-0.654664456844
1555968920703266787,-0.327332228422
1555968920723424374,-0.163666114211
1555968920743183631,-0.163666114211
1555968920762962710,-0.490998357534
1555968920783039370,-0.163666114211
1555968920802777754,-0.327332228422
1555968920823022644,-0.490998357534
1555968920842975930,-0.327332228422
1555968920862870081,-0.327332228422
1555968920883047910,-0.490998357534
1555968920902989617,-0.327332228422
1555968920922810132,-0.163666114211
1555968920942998451,-0.163666114211
1555968920962928195,-0.0
1555968920983213567,-0.0
1555968921003095798,-0.327332228422
1555968921022884380,-0.163666114211
1555968921043035231,-0.327332228422
1555968921062982163,-0.490998357534
1555968921083000758,-0.490998357534
1555968921103028808,-0.490998357534
1555968921122980784,-0.490998357534
1555968921143053827,-0.490998357534
1555968921162993492,-0.327332228422
1555968921183092977,-0.490998357534
1555968921202999545,-0.654664456844
1555968921223165969,-0.490998357534
1555968921243058306,-0.327332228422
1555968921262898486,-0.490998357534
1555968921282841224,-0.490998357534
1555968921303077837,-0.490998357534
1555968921323018786,-0.490998357534
1555968921343185706,-0.490998357534
1555968921362866342,-0.327332228422
1555968921383044663,-0.490998357534
1555968921403051232,-0.490998357534
1555968921423162400,-0.654664456844
1555968921443143607,-0.327332228422
1555968921462840439,-0.327332228422
1555968921483087728,-0.327332228422
1555968921503247171,-0.163666114211
1555968921523053940,-0.0
1555968921543101302,-0.163666114211
1555968921563179236,-0.163666114211
1555968921583183892,-0.490998357534
1555968921603017550,-0.327332228422
1555968921622979652,-0.163666114211
1555968921643057097,-0.490998357534
1555968921663065815,-0.327332228422
1555968921682855143,-0.327332228422
1555968921702818800,-0.490998357534
1555968921722973560,-0.327332228422
1555968921743023357,-0.654664456844
1555968921763076473,-0.654664456844
1555968921783014122,-0.327332228422
1555968921802940854,-0.490998357534
1555968921823268742,-0.327332228422
1555968921842959132,-0.490998357534
1555968921863007783,-0.163666114211
1555968921883032371,-0.490998357534
1555968921903180918,-0.490998357534
1555968921923009010,-0.490998357534
1555968921942984057,-0.490998357534
1555968921962880993,-0.490998357534
1555968921983162189,-0.490998357534
1555968922002844254,-0.490998357534
1555968922023220443,-0.654664456844
1555968922042927432,-0.490998357534
1555968922063137379,-0.490998357534
1555968922082899179,-0.490998357534
1555968922103313672,-0.654664456844
1555968922122914844,-0.490998357534
1555968922142992703,-0.0
1555968922163096841,-0.163666114211
1555968922182907345,-0.0
1555968922202908955,-0.327332228422
1555968922222980336,-0.163666114211
1555968922243094057,-0.327332228422
1555968922262979780,-0.327332228422
1555968922282897420,-0.163666114211
1555968922303053310,-0.163666114211
1555968922322925504,-0.654664456844
1555968922343111789,-0.327332228422
1555968922362949427,-0.163666114211
1555968922382863162,-0.163666114211
1555968922403007826,-0.327332228422
1555968922422948963,-0.327332228422
1555968922442859173,-0.163666114211
1555968922462928264,-0.490998357534
1555968922483050051,-0.490998357534
1555968922503152294,-0.327332228422
1555968922523029207,-0.327332228422
1555968922543072880,-0.163666114211
1555968922562829377,-0.163666114211
1555968922583273435,-0.327332228422
1555968922603164210,-0.490998357534
1555968922623185979,-0.490998357534
1555968922642760868,-0.327332228422
1555968922662847531,-0.490998357534
1555968922682981693,-0.654664456844
1555968922703019095,-0.490998357534
1555968922722870739,-0.654664456844
1555968922742972096,-0.654664456844
1555968922762786333,-0.654664456844
1555968922782836840,-0.490998357534
1555968922802956698,-0.818330585957
1555968922822825610,-0.654664456844
1555968922842851566,-0.490998357534
1555968922862927920,-0.818330585957
1555968922882934888,-0.818330585957
1555968922903154435,-0.818330585957
1555968922923081535,-0.654664456844
1555968922943277183,-0.654664456844
1555968922962867978,-0.818330585957
1555968922983189529,-0.654664456844
1555968923002938931,-0.654664456844
1555968923023224059,-0.654664456844
1555968923042997336,-0.654664456844
