rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,axes,buttons
1555968916502914008,,31312,,1555968916,502750961,'',"[-0.0, -0.0, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968916550947292,,31313,,1555968916,550752012,'',"[-0.0, -0.0, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968916686774790,,31314,,1555968916,686697853,'',"[-0.0, -0.0054178386926651, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968918259877073,,31315,,1555968918,259739515,'',"[-0.0, -0.021994207054376602, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968919678963348,,31316,,1555968919,678814153,'',"[-0.0, -0.009561930783092976, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968919715879554,,31317,,1555968919,715797494,'',"[-0.0, -0.0, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968920019918610,,31318,,1555968920,19810043,'',"[-0.0, -0.0, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968920338864788,,31319,,1555968920,338692949,'',"[-0.0, -0.0, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968920517785085,,31320,,1555968920,517680896,'',"[-0.0, -0.0, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968926974889120,,31321,,1555968926,974741683,'',"[-0.0, -0.001273746252991259, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927014889097,,31322,,1555968927,14781111,'',"[-0.0, -0.0178501158952713, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927031004223,,31323,,1555968927,30840618,'',"[-0.0, -0.042714670300483704, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927035855855,,31324,,1555968927,35753593,'',"[-0.0, -0.09244377911090851, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927046973053,,31325,,1555968927,46811059,'',"[-0.0, -0.10902014374732971, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927054908101,,31326,,1555968927,54775076,'',"[-0.0, -0.1255965232849121, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927062911584,,31327,,1555968927,62797381,'',"[-0.0, -0.1421728879213333, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927070827051,,31328,,1555968927,70741136,'',"[-0.0, -0.22505472600460052, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927083959467,,31329,,1555968927,83862345,'',"[-0.0, -0.2996484041213989, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927094860839,,31330,,1555968927,94766728,'',"[-0.0, -0.35352158546447754, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927107885680,,31331,,1555968927,107758506,'',"[-0.0, -0.37424206733703613, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927131915405,,31332,,1555968927,131799462,'',"[0.008244816213846207, -0.37424206733703613, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927134954836,,31333,,1555968927,134804883,'',"[0.028001535683870316, -0.35766568779945374, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927142956336,,31334,,1555968927,142867137,'',"[0.07936900854110718, -0.2872161269187927, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927147891018,,31335,,1555968927,147787222,'',"[0.07936900854110718, -0.22919882833957672, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927150861765,,31336,,1555968927,150759462,'',"[0.07936900854110718, -0.17946971952915192, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927158877413,,31337,,1555968927,158761654,'',"[0.07936900854110718, -0.12145242094993591, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927166876604,,31338,,1555968927,166751308,'',"[0.07936900854110718, -0.10073196142911911, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927174911577,,31339,,1555968927,174764777,'',"[0.07936900854110718, -0.038570575416088104, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555968927182846922,,31340,,1555968927,182749101,'',"[0.07936900854110718, -0.021994207054376602, 0.07869438827037811, -0.04428878054022789, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
