rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,axes,buttons
1556557205662963379,,16507,,1556557205,662910998,'',"[-0.0, -0.0344264842569828, 0.07098444551229477, -0.04428878054022789, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1556557205695074363,,16508,,1556557205,694971150,'',"[-0.0, -0.051002852618694305, 0.07098444551229477, -0.04428878054022789, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1556557205722000225,,16509,,1556557205,721896605,'',"[-0.0, -0.0675792247056961, 0.07098444551229477, -0.04428878054022789, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1556557205742950888,,16510,,1556557205,742862815,'',"[-0.0, -0.08829968422651291, 0.07098444551229477, -0.04428878054022789, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1556557205818414832,,16511,,1556557205,818089448,'',"[-0.0, -0.10487605631351471, 0.07098444551229477, -0.04428878054022789, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1556557206702931246,,16512,,1556557206,702878815,'',"[-0.0, -0.12145242094993591, 0.07098444551229477, -0.04428878054022789, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1556557206809970625,,16513,,1556557206,809896540,'',"[-0.0, -0.1421728879213333, 0.07098444551229477, -0.04428878054022789, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1556557206814984767,,16514,,1556557206,814894649,'',"[-0.0, -0.15874925255775452, 0.07098444551229477, -0.04428878054022789, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1556557206822978797,,16515,,1556557206,822880840,'',"[-0.0, -0.17532561719417572, 0.07098444551229477, -0.04428878054022789, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1556557206830971580,,16516,,1556557206,830890250,'',"[-0.0, -0.19190199673175812, 0.07098444551229477, -0.04428878054022789, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1556557206847052169,,16517,,1556557206,846906119,'',"[-0.0, -0.20847836136817932, 0.07098444551229477, -0.04428878054022789, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1556557206873973005,,16518,,1556557206,873869937,'',"[-0.0, -0.22505472600460052, 0.07098444551229477, -0.04428878054022789, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
